section-slug,slug,artistname,year,date,disambiguate,date-added,series,event,venue,city,state,country,venue-slug,radio,cancelled,performers,setlist,setlist-source,support,poster-url,ticket-url,venue-url,audio,notes,setlist-index,i-was-there,calendar-subject
galaxie-500,galaxie-500,Galaxie 500,1989,Mon Nov 13 1989 00:00:00 GMT+0000 (Greenwich Mean Time),,,,,Take 2,Sheffield,,UK,take-2-sheffield-uk,,,Dean Wareham - guitar/vocals|Naomi Yang - bass/vocals|Damon Krukowski - drums,,,,,,,,,,,"1989: Galaxie 500 - Take 2, Sheffield, UK"
galaxie-500,galaxie-500,Galaxie 500,1989,Wed Nov 15 1989 00:00:00 GMT+0000 (Greenwich Mean Time),,,,,Burgerweehuis,Deventer,,The Netherlands,burgerweehuis-deventer-netherlands,,,Dean Wareham - guitar/vocals|Naomi Yang - bass/vocals|Damon Krukowski - drums, Flowers|Blue Thunder|Tell Me|Plastic Bird|Temperature's Rising|Don't Let Our Youth Go to Waste|Victory Garden|When Will You Come Home,recording,,,,,Download|https://www.mediafire.com/file/9n3ba66qvkttcaw/Galaxie_500_1989-11-15__Burgerweehuis%252C_Deventer%252C_Netherlands.zip/file|A Head Full of Wishes (Mediafire),,|flowers|bluethunder|tellme|plasticbird|temperaturesrising|dontletouryouthgotowaste|victorygarden|whenwillyoucomehome|,,"1989: Galaxie 500 - Burgerweehuis, Deventer, The Netherlands"
galaxie-500,galaxie-500,Galaxie 500,1989,Thu Nov 16 1989 00:00:00 GMT+0000 (Greenwich Mean Time),,,,,Vera,Groningen,,The Netherlands,vera-groningen-netherlands,,,Dean Wareham - guitar/vocals|Naomi Yang - bass/vocals|Damon Krukowski - drums,,,,,,,,,,,"1989: Galaxie 500 - Vera, Groningen, The Netherlands"
galaxie-500,galaxie-500,Galaxie 500,1989,Fri Nov 17 1989 00:00:00 GMT+0000 (Greenwich Mean Time),,,,,(unknown),Haarlem,,The Netherlands,unknown-haarlem-netherlands,,,Dean Wareham - guitar/vocals|Naomi Yang - bass/vocals|Damon Krukowski - drums,,,,,,,,unconfirmed,,,"1989: Galaxie 500 - (unknown), Haarlem, The Netherlands"
galaxie-500,galaxie-500,Galaxie 500,1989,Sat Nov 18 1989 00:00:00 GMT+0000 (Greenwich Mean Time),,,,,Melkweg,Amsterdam,,The Netherlands,melkweg-amsterdam-netherlands,,,Dean Wareham - guitar/vocals|Naomi Yang - bass/vocals|Damon Krukowski - drums,,,,,,,,,,,"1989: Galaxie 500 - Melkweg, Amsterdam, The Netherlands"
galaxie-500,galaxie-500,Galaxie 500,1989,Mon Nov 20 1989 00:00:00 GMT+0000 (Greenwich Mean Time),,,,,(unknown),Brussels,,Belgium,unknown-brussels-belgium,,,Dean Wareham - guitar/vocals|Naomi Yang - bass/vocals|Damon Krukowski - drums,,,,,,,,,,,"1989: Galaxie 500 - (unknown), Brussels, Belgium"
galaxie-500,galaxie-500,Galaxie 500,1989,Tue Nov 21 1989 00:00:00 GMT+0000 (Greenwich Mean Time),,,,,Moon Club,Paris,,France,moon-club-paris-france,,,Dean Wareham - guitar/vocals|Naomi Yang - bass/vocals|Damon Krukowski - drums,,,,,,,,,,,"1989: Galaxie 500 - Moon Club, Paris, France"
galaxie-500,galaxie-500,Galaxie 500,1989,Thu Nov 23 1989 00:00:00 GMT+0000 (Greenwich Mean Time),,,,,(unknown),Lausanne,,Switzerland,unknown-lausanne-switzerland,,,Dean Wareham - guitar/vocals|Naomi Yang - bass/vocals|Damon Krukowski - drums,,,,,,,,,,,"1989: Galaxie 500 - (unknown), Lausanne, Switzerland"
galaxie-500,galaxie-500,Galaxie 500,1989,Fri Nov 24 1989 00:00:00 GMT+0000 (Greenwich Mean Time),,,,,Kaserne,Basel,,Switzerland,kaserne-basel-switzerland,,,Dean Wareham - guitar/vocals|Naomi Yang - bass/vocals|Damon Krukowski - drums,,,,,,,,,,,"1989: Galaxie 500 - Kaserne, Basel, Switzerland"
galaxie-500,galaxie-500,Galaxie 500,1989,Sat Nov 25 1989 00:00:00 GMT+0000 (Greenwich Mean Time),,,,,(unknown),Unterschwarzbach,,Germany,unknown-unterschwarzbach-germany,,,Dean Wareham - guitar/vocals|Naomi Yang - bass/vocals|Damon Krukowski - drums,,,,,,,,,,,"1989: Galaxie 500 - (unknown), Unterschwarzbach, Germany"
galaxie-500,galaxie-500,Galaxie 500,1989,Sun Nov 26 1989 00:00:00 GMT+0000 (Greenwich Mean Time),,,,,Trust,Nurenburg,,Germany,trust-nurenburg-germany,,,Dean Wareham - guitar/vocals|Naomi Yang - bass/vocals|Damon Krukowski - drums,Flowers|Tell Me|Decomposing Trees|Snowstorm|Plastic Bird|Temperature's Rising|Don't Let Our Youth Go to Waste|When Will You Come Home|Blue Thunder|Ceremony|Here She Comes Now,,,,,,,,|flowers|tellme|decomposingtrees|snowstorm|plasticbird|temperaturesrising|dontletouryouthgotowaste|whenwillyoucomehome|bluethunder|ceremony|hereshecomesnow|,,"1989: Galaxie 500 - Trust, Nurenburg, Germany"
galaxie-500,galaxie-500,Galaxie 500,1989,Mon Nov 27 1989 00:00:00 GMT+0000 (Greenwich Mean Time),,,,,Cookys,Frankfurt,,Germany,cookys-frankfurt-germany,,,Dean Wareham - guitar/vocals|Naomi Yang - bass/vocals|Damon Krukowski - drums,,,,,,,,,,,"1989: Galaxie 500 - Cookys, Frankfurt, Germany"
galaxie-500,galaxie-500,Galaxie 500,1989,Tue Nov 28 1989 00:00:00 GMT+0000 (Greenwich Mean Time),,,,,Nachtwerk,Munich,,Germany,nachtwerk-munich-germany,,,Dean Wareham - guitar/vocals|Naomi Yang - bass/vocals|Damon Krukowski - drums,,,,,,,,,,,"1989: Galaxie 500 - Nachtwerk, Munich, Germany"
galaxie-500,galaxie-500,Galaxie 500,1989,Wed Nov 29 1989 00:00:00 GMT+0000 (Greenwich Mean Time),,,,,Schwimmbad,Heidelberg,,Germany,schwimmbad-heidelberg-germany,,,Dean Wareham - guitar/vocals|Naomi Yang - bass/vocals|Damon Krukowski - drums,Flowers|Pictures|Decomposing Trees|Snowstorm|When Will You Come Home|Temperature's Rising|Don't Let Our Youth Go to Waste|Blue Thunder|Ceremony,recording,,,,,,,|flowers|pictures|decomposingtrees|snowstorm|whenwillyoucomehome|temperaturesrising|dontletouryouthgotowaste|bluethunder|ceremony|,,"1989: Galaxie 500 - Schwimmbad, Heidelberg, Germany"
galaxie-500,galaxie-500,Galaxie 500,1989,Fri Dec 01 1989 00:00:00 GMT+0000 (Greenwich Mean Time),,,,,Ecstacy,Berlin,,Germany,ecstacy-berlin-germany,,,Dean Wareham - guitar/vocals|Naomi Yang - bass/vocals|Damon Krukowski - drums,,,,,,,,,,,"1989: Galaxie 500 - Ecstacy, Berlin, Germany"
galaxie-500,galaxie-500,Galaxie 500,1989,Sat Dec 02 1989 00:00:00 GMT+0000 (Greenwich Mean Time),,,,,Forum,Enger,,Germany,forum-enger-germany,,,Dean Wareham - guitar/vocals|Naomi Yang - bass/vocals|Damon Krukowski - drums,Flowers|Pictures|Decomposing Trees|Snowstorm|Temperature's Rising|Don't Let Our Youth Go to Waste|Plastic Bird|Victory Garden|When Will You Come Home|Blue Thunder|Ceremony|Here She Comes Now|Tugboat|Rain,,,,,,,,|flowers|pictures|decomposingtrees|snowstorm|temperaturesrising|dontletouryouthgotowaste|plasticbird|victorygarden|whenwillyoucomehome|bluethunder|ceremony|hereshecomesnow|tugboat|rain|,,"1989: Galaxie 500 - Forum, Enger, Germany"
galaxie-500,galaxie-500,Galaxie 500,1989,Sun Dec 03 1989 00:00:00 GMT+0000 (Greenwich Mean Time),,,,,Rose Club,Cologne,,Germany,rose-club-cologne-germany,,,Dean Wareham - guitar/vocals|Naomi Yang - bass/vocals|Damon Krukowski - drums,,,,,,,,,,,"1989: Galaxie 500 - Rose Club, Cologne, Germany"
galaxie-500,galaxie-500,Galaxie 500,1989,Mon Dec 04 1989 00:00:00 GMT+0000 (Greenwich Mean Time),,,,,(unknown),Hamburg,,Germany,unknown-hamburg-germany,,,Dean Wareham - guitar/vocals|Naomi Yang - bass/vocals|Damon Krukowski - drums,,,,,,,,Venue: Kir or Mitternacht,,,"1989: Galaxie 500 - (unknown), Hamburg, Germany"
galaxie-500,galaxie-500,Galaxie 500,1989,Wed Dec 06 1989 00:00:00 GMT+0000 (Greenwich Mean Time),,,,,Riverside,Newcastle,,UK,riverside-newcastle-uk,,,Dean Wareham - guitar/vocals|Naomi Yang - bass/vocals|Damon Krukowski - drums,Decomposing Trees|Snowstorm|Flowers|Pictures|Temperature's Rising|Plastic Bird|Blue Thunder|When Will You Come Home|Ceremony|Tugboat,,,,,,Download|https://www.mediafire.com/file/tjmtemm7qe2m6jg/galaxie-500-1989-12-06-riverside-newcastle-uk.zip/file|A Head Full of Wishes (Mediafire),,|decomposingtrees|snowstorm|flowers|pictures|temperaturesrising|plasticbird|bluethunder|whenwillyoucomehome|ceremony|tugboat|,,"1989: Galaxie 500 - Riverside, Newcastle, UK"
galaxie-500,galaxie-500,Galaxie 500,1989,Thu Dec 07 1989 00:00:00 GMT+0000 (Greenwich Mean Time),,,,,Venue,Edinburgh,,UK,venue-edinburgh-uk,,,Dean Wareham - guitar/vocals|Naomi Yang - bass/vocals|Damon Krukowski - drums,,,,,,,,,,,"1989: Galaxie 500 - Venue, Edinburgh, UK"
galaxie-500,galaxie-500,Galaxie 500,1989,Fri Dec 08 1989 00:00:00 GMT+0000 (Greenwich Mean Time),,,,,Tech,Glasgow,,UK,tech-glasgow-uk,,,Dean Wareham - guitar/vocals|Naomi Yang - bass/vocals|Damon Krukowski - drums,Decomposing Trees|Snowstorm|Flowers|Victory Garden|Temperature's Rising|Don't Let Our Youth Go to Waste|Here She Comes Now|When Will You Come Home|Blue Thunder|Ceremony,,,,,,Download|https://www.mediafire.com/file/dzain022ya1y8p7/galaxie-500-1989-12-08_-glasgow-tech-glasgow-uk.zip/file|A Head Full of Wishes (Mediafire),,|decomposingtrees|snowstorm|flowers|victorygarden|temperaturesrising|dontletouryouthgotowaste|hereshecomesnow|whenwillyoucomehome|bluethunder|ceremony|,,"1989: Galaxie 500 - Tech, Glasgow, UK"
galaxie-500,galaxie-500,Galaxie 500,1989,Mon Dec 11 1989 00:00:00 GMT+0000 (Greenwich Mean Time),,,,,Premises,Norwich,,UK,premises-norwich-uk,,,Dean Wareham - guitar/vocals|Naomi Yang - bass/vocals|Damon Krukowski - drums,,,,,,,,,,,"1989: Galaxie 500 - Premises, Norwich, UK"
galaxie-500,galaxie-500,Galaxie 500,1989,Tue Dec 12 1989 00:00:00 GMT+0000 (Greenwich Mean Time),,,,,Winkles,Bedford,,UK,winkles-bedford-uk,,,Dean Wareham - guitar/vocals|Naomi Yang - bass/vocals|Damon Krukowski - drums,Blue Thunder|Snowstorm|Flowers|Temperature's Rising|Don't Let Our Youth Go to Waste|Decomposing Trees|Plastic Bird|Ceremony,setlist.fm,,,,,,,|bluethunder|snowstorm|flowers|temperaturesrising|dontletouryouthgotowaste|decomposingtrees|plasticbird|ceremony|,,"1989: Galaxie 500 - Winkles, Bedford, UK"
galaxie-500,galaxie-500,Galaxie 500,1989,Wed Dec 13 1989 00:00:00 GMT+0000 (Greenwich Mean Time),,,,,Subterania,London,,UK,subterania-london-uk,,,Dean Wareham - guitar/vocals|Naomi Yang - bass/vocals|Damon Krukowski - drums,Decomposing Trees|Snowstorm|Flowers|Pictures|Plastic Bird|Temperature's Rising|Don't Let Our Youth Go to Waste|When Will You Come Home|Blue Thunder|Ceremony|Tugboat,,,,,,Download|https://www.mediafire.com/file/so608uu7lm1swma/galaxie-500-1989-12-13_-subterania-london-uk.zip/file|A Head Full of Wishes (Mediafire),,|decomposingtrees|snowstorm|flowers|pictures|plasticbird|temperaturesrising|dontletouryouthgotowaste|whenwillyoucomehome|bluethunder|ceremony|tugboat|,,"1989: Galaxie 500 - Subterania, London, UK"
galaxie-500,galaxie-500,Galaxie 500,1990,Wed Jan 17 1990 00:00:00 GMT+0000 (Greenwich Mean Time),,,,,Night Stage,Cambridge,MA,USA,night-stage-cambridge-ma-usa,,,Dean Wareham - guitar/vocals|Naomi Yang - bass/vocals|Damon Krukowski - drums,Flowers|Snowstorm|Decomposing Trees|Plastic Bird|Temperature's Rising|Don't Let Our Youth Go to Waste|Blue Thunder|When Will You Come Home|Ceremony|Tugboat,,,,,,,,|flowers|snowstorm|decomposingtrees|plasticbird|temperaturesrising|dontletouryouthgotowaste|bluethunder|whenwillyoucomehome|ceremony|tugboat|,,"1990: Galaxie 500 - Night Stage, Cambridge, MA, USA"
galaxie-500,galaxie-500,Galaxie 500,1990,Thu Jan 18 1990 00:00:00 GMT+0000 (Greenwich Mean Time),,,,,Pearl Street,Northampton,MA,USA,pearl-street-northampton-ma-usa,,,Dean Wareham - guitar/vocals|Naomi Yang - bass/vocals|Damon Krukowski - drums,,,,,,,,,,,"1990: Galaxie 500 - Pearl Street, Northampton, MA, USA"
galaxie-500,galaxie-500,Galaxie 500,1990,Fri Jan 19 1990 00:00:00 GMT+0000 (Greenwich Mean Time),,,,,Knitting Factory,New York,NY,USA,knitting-factory-new-york-ny-usa,,,Dean Wareham - guitar/vocals|Naomi Yang - bass/vocals|Damon Krukowski - drums,Plastic Bird|Snowstorm|Decomposing Trees|Victory Garden|Temperature's Rising|Don't Let Our Youth Go to Waste|Blue Thunder|When Will You Come Home|Ceremony,,,,,,,,|plasticbird|snowstorm|decomposingtrees|victorygarden|temperaturesrising|dontletouryouthgotowaste|bluethunder|whenwillyoucomehome|ceremony|,,"1990: Galaxie 500 - Knitting Factory, New York, NY, USA"
galaxie-500,galaxie-500,Galaxie 500,1990,Tue Jan 23 1990 00:00:00 GMT+0000 (Greenwich Mean Time),,,,,The 40 Watt Club,Athens,GA,USA,the-40-watt-club-athens-ga-usa,,,Dean Wareham - guitar/vocals|Naomi Yang - bass/vocals|Damon Krukowski - drums,Decomposing Trees|Snowstorm|Flowers|Blue Thunder|Plastic Bird|Pictures|When Will You Come Home|Don't Let Our Youth Go to Waste|Here She Comes Now,recording,,,,,,,|decomposingtrees|snowstorm|flowers|bluethunder|plasticbird|pictures|whenwillyoucomehome|dontletouryouthgotowaste|hereshecomesnow|,,"1990: Galaxie 500 - The 40 Watt Club, Athens, GA, USA"
galaxie-500,galaxie-500,Galaxie 500,1990,Fri Jan 26 1990 00:00:00 GMT+0000 (Greenwich Mean Time),,,,,The Point,Atlanta,GA,USA,the-point-atlanta-ga-usa,,,Dean Wareham - guitar/vocals|Naomi Yang - bass/vocals|Damon Krukowski - drums,Decomposing Trees|Pictures|Don't Let Our Youth Go to Waste|Blue Thunder|Plastic Bird|When Will You Come Home|Ceremony,recording,,,,,Stream video|https://www.youtube.com/watch?v=ANjfxMtOvTk,,|decomposingtrees|pictures|dontletouryouthgotowaste|bluethunder|plasticbird|whenwillyoucomehome|ceremony|,,"1990: Galaxie 500 - The Point, Atlanta, GA, USA"
galaxie-500,galaxie-500,Galaxie 500,1990,Fri Feb 02 1990 00:00:00 GMT+0000 (Greenwich Mean Time),,,,,Queen Margaret Union,Glasgow,,UK,queen-margaret-union-glasgow-uk,,,Dean Wareham - guitar/vocals|Naomi Yang - bass/vocals|Damon Krukowski - drums,,,,,,,,Supporting The Sundays,,,"1990: Galaxie 500 - Queen Margaret Union, Glasgow, UK"
galaxie-500,galaxie-500,Galaxie 500,1990,Sat Feb 03 1990 00:00:00 GMT+0000 (Greenwich Mean Time),,,,,Leadmill,Sheffield,,UK,leadmill-sheffield-uk,,,Dean Wareham - guitar/vocals|Naomi Yang - bass/vocals|Damon Krukowski - drums,,,,,,,,Supporting The Sundays,,,"1990: Galaxie 500 - Leadmill, Sheffield, UK"
galaxie-500,galaxie-500,Galaxie 500,1990,Mon Feb 05 1990 00:00:00 GMT+0000 (Greenwich Mean Time),,,,,Irish Centre,Birmingham,,UK,irish-centre-birmingham-uk,,,Dean Wareham - guitar/vocals|Naomi Yang - bass/vocals|Damon Krukowski - drums,,,,,,,,Supporting The Sundays,,,"1990: Galaxie 500 - Irish Centre, Birmingham, UK"
galaxie-500,galaxie-500,Galaxie 500,1990,Tue Feb 06 1990 00:00:00 GMT+0000 (Greenwich Mean Time),,,,,Leicester University,Leicester,,UK,leicester-university-leicester-uk,,,Dean Wareham - guitar/vocals|Naomi Yang - bass/vocals|Damon Krukowski - drums,,,,,,,,Supporting The Sundays,,,"1990: Galaxie 500 - Leicester University, Leicester, UK"
galaxie-500,galaxie-500,Galaxie 500,1990,Wed Feb 07 1990 00:00:00 GMT+0000 (Greenwich Mean Time),,,,,Bierkeller,Bristol,,UK,bierkeller-bristol-uk,,,Dean Wareham - guitar/vocals|Naomi Yang - bass/vocals|Damon Krukowski - drums,,,,,,,,Supporting The Sundays,,,"1990: Galaxie 500 - Bierkeller, Bristol, UK"
galaxie-500,galaxie-500,Galaxie 500,1990,Fri Feb 09 1990 00:00:00 GMT+0000 (Greenwich Mean Time),,,,,Manchester University,Manchester,,UK,manchester-university-manchester-uk,,,Dean Wareham - guitar/vocals|Naomi Yang - bass/vocals|Damon Krukowski - drums,,,,,,,,Supporting The Sundays,,,"1990: Galaxie 500 - Manchester University, Manchester, UK"
galaxie-500,galaxie-500,Galaxie 500,1990,Sat Feb 10 1990 00:00:00 GMT+0000 (Greenwich Mean Time),,,,,Trent Polytechnic,Nottingham,,UK,trent-polytechnic-nottingham-uk,,,Dean Wareham - guitar/vocals|Naomi Yang - bass/vocals|Damon Krukowski - drums,,,,,,,,Supporting The Sundays,,,"1990: Galaxie 500 - Trent Polytechnic, Nottingham, UK"
galaxie-500,galaxie-500,Galaxie 500,1990,Sun Feb 11 1990 00:00:00 GMT+0000 (Greenwich Mean Time),,,,,Falcon,London,,UK,falcon-london-uk,,,Dean Wareham - guitar/vocals|Naomi Yang - bass/vocals|Damon Krukowski - drums,Decomposing Trees|Snowstorm|Plastic Bird|Here She Comes Now|Don't Let Our Youth Go to Waste|Pictures|Flowers|When Will You Come Home|Victory Garden|Ceremony|Temperature's Rising,,,,,,,,|decomposingtrees|snowstorm|plasticbird|hereshecomesnow|dontletouryouthgotowaste|pictures|flowers|whenwillyoucomehome|victorygarden|ceremony|temperaturesrising|,,"1990: Galaxie 500 - Falcon, London, UK"
galaxie-500,galaxie-500,Galaxie 500,1990,Mon Feb 19 1990 00:00:00 GMT+0000 (Greenwich Mean Time),,,,,TT the Bears,Cambridge,MA,USA,tt-the-bears-cambridge-ma-usa,,,Dean Wareham - guitar/vocals|Naomi Yang - bass/vocals|Damon Krukowski - drums,Here She Comes Now|Blue Thunder|Victory Garden|Decomposing Trees|When Will You Come Home|Flowers|Temperature's Rising|Ceremony|Don't Let Our Youth Go to Waste|Pictures,,,,,,,,|hereshecomesnow|bluethunder|victorygarden|decomposingtrees|whenwillyoucomehome|flowers|temperaturesrising|ceremony|dontletouryouthgotowaste|pictures|,,"1990: Galaxie 500 - TT the Bears, Cambridge, MA, USA"
galaxie-500,galaxie-500,Galaxie 500,1990,Sat Feb 24 1990 00:00:00 GMT+0000 (Greenwich Mean Time),,,,,Maxwells,Hoboken,NJ,USA,maxwells-hoboken-nj-usa,,,Dean Wareham - guitar/vocals|Naomi Yang - bass/vocals|Damon Krukowski - drums,Decomposing Trees|Snowstorm|Flowers|Temperature's Rising|Don't Let Our Youth Go to Waste|Blue Thunder|Ceremony|Here She Comes Now,,,,,,Download|https://www.mediafire.com/file/t9jrk7ahvtaa5a8/Galaxie-500_1990-02-24__Maxwells-Hoboken-NJ-USA.zip/file|A Head Full of Wishes (Mediafire),,|decomposingtrees|snowstorm|flowers|temperaturesrising|dontletouryouthgotowaste|bluethunder|ceremony|hereshecomesnow|,,"1990: Galaxie 500 - Maxwells, Hoboken, NJ, USA"
galaxie-500,galaxie-500,Galaxie 500,1990,Fri Mar 16 1990 00:00:00 GMT+0000 (Greenwich Mean Time),,,,,Paradise,Boston,MA,USA,paradise-boston-ma-usa,,,Dean Wareham - guitar/vocals|Naomi Yang - bass/vocals|Damon Krukowski - drums,Decomposing Trees|Here She Comes Now|Flowers|When Will You Come Home|Temperature's Rising|Plastic Bird|Blue Thunder|Ceremony|Snowstorm|Don't Let Our Youth Go to Waste,,,,,,,,|decomposingtrees|hereshecomesnow|flowers|whenwillyoucomehome|temperaturesrising|plasticbird|bluethunder|ceremony|snowstorm|dontletouryouthgotowaste|,,"1990: Galaxie 500 - Paradise, Boston, MA, USA"
galaxie-500,galaxie-500,Galaxie 500,1990,Fri Mar 23 1990 00:00:00 GMT+0000 (Greenwich Mean Time),,,,,Rocket,Providence,RI,USA,rocket-providence-ri-usa,,,Dean Wareham - guitar/vocals|Naomi Yang - bass/vocals|Damon Krukowski - drums,Blue Thunder|Decomposing Trees|Flowers|Temperature's Rising|Summertime|When Will You Come Home|Don't Let Our Youth Go to Waste|Snowstorm|Here She Comes Now|Ceremony,,,,,,,,|bluethunder|decomposingtrees|flowers|temperaturesrising|summertime|whenwillyoucomehome|dontletouryouthgotowaste|snowstorm|hereshecomesnow|ceremony|,,"1990: Galaxie 500 - Rocket, Providence, RI, USA"
galaxie-500,galaxie-500,Galaxie 500,1990,Sat Mar 24 1990 00:00:00 GMT+0000 (Greenwich Mean Time),,,,,Maxwell's,Hoboken,NJ,USA,maxwells-hoboken-nj-usa,,,Dean Wareham - guitar/vocals|Naomi Yang - bass/vocals|Damon Krukowski - drums,Decomposing Trees|Snowstorm|Flowers|Temperature's Rising|Don't Let Our Youth Go to Waste|Blue Thunder|When Will You Come Home|Ceremony|Here She Comes Now|Plastic Bird,setlist.fm,,,,,,,|decomposingtrees|snowstorm|flowers|temperaturesrising|dontletouryouthgotowaste|bluethunder|whenwillyoucomehome|ceremony|hereshecomesnow|plasticbird|,,"1990: Galaxie 500 - Maxwell's, Hoboken, NJ, USA"
galaxie-500,galaxie-500,Galaxie 500,1990,Sun Mar 25 1990 00:00:00 GMT+0000 (Greenwich Mean Time),,,,,Cactus Club,San Jose,CA,USA,cactus-club-san-jose-ca-usa,,,Dean Wareham - guitar/vocals|Naomi Yang - bass/vocals|Damon Krukowski - drums,Decomposing Trees|Snowstorm|Flowers|Summertime|Temperature's Rising|Blue Thunder|When Will You Come Home,,,,,,,Setlist source: scanned setlist,|decomposingtrees|snowstorm|flowers|summertime|temperaturesrising|bluethunder|whenwillyoucomehome|,,"1990: Galaxie 500 - Cactus Club, San Jose, CA, USA"
galaxie-500,galaxie-500,Galaxie 500,1990,Wed Mar 28 1990 00:00:00 GMT+0100 (British Summer Time),,,,,Kennel Club,San Francisco,CA,USA,kennel-club-san-francisco-ca-usa,,,Dean Wareham - guitar/vocals|Naomi Yang - bass/vocals|Damon Krukowski - drums,,,,,,,,,,,"1990: Galaxie 500 - Kennel Club, San Francisco, CA, USA"
galaxie-500,galaxie-500,Galaxie 500,1990,Fri Mar 30 1990 00:00:00 GMT+0100 (British Summer Time),,,,,Club Lingerie,Los Angeles,CA,USA,club-lingerie-los-angeles-ca-usa,,,Dean Wareham - guitar/vocals|Naomi Yang - bass/vocals|Damon Krukowski - drums,,,,,,,,,,,"1990: Galaxie 500 - Club Lingerie, Los Angeles, CA, USA"
galaxie-500,galaxie-500,Galaxie 500,1990,Sun Apr 01 1990 00:00:00 GMT+0100 (British Summer Time),,,,,Bogart's,Los Angeles,CA,USA,bogarts-los-angeles-ca-usa,,,Dean Wareham - guitar/vocals|Naomi Yang - bass/vocals|Damon Krukowski - drums,,,,,,,,,,,"1990: Galaxie 500 - Bogart's, Los Angeles, CA, USA"
galaxie-500,galaxie-500,Galaxie 500,1990,Wed May 16 1990 00:00:00 GMT+0100 (British Summer Time),,,,,Upstairs at The Middle East,Cambridge,MA,USA,upstairs-at-the-middle-east-cambridge-ma-usa,,,Dean Wareham - guitar/vocals|Naomi Yang - bass/vocals|Damon Krukowski - guitar/vocals,Here She Comes Now [Velvet Underground cover]|Spook|Summertime|Hearing Voices|Final Day|Way Up High|Victory Garden|[^Billy Ruane (Impresario) hands out cookies]|Tugboat|Tell Me,,,,,,Stream|https://www.youtube.com/watch?v=Mt_41H-iXKA|YouTube,,|hereshecomesnowvelvetundergroundcover|spook|summertime|hearingvoices|finalday|wayuphigh|victorygarden|billyruaneimpresariohandsoutcookies|tugboat|tellme|,,"1990: Galaxie 500 - Upstairs at The Middle East, Cambridge, MA, USA"
galaxie-500,galaxie-500,Galaxie 500,1990,Sat Jun 16 1990 00:00:00 GMT+0100 (British Summer Time),,,,,CBGB's,New York,NY,USA,cbgbs-new-york-ny-usa,,,Dean Wareham - guitar/vocals|Naomi Yang - bass/vocals|Damon Krukowski - drums,,,,,,,,,,,"1990: Galaxie 500 - CBGB's, New York, NY, USA"
galaxie-500,galaxie-500,Galaxie 500,1990,Fri Jun 22 1990 00:00:00 GMT+0100 (British Summer Time),,,,,Glastonbury Festival,Glastonbury,,UK,glastonbury-festival-glastonbury-uk,,,Dean Wareham - guitar/vocals|Naomi Yang - bass/vocals|Damon Krukowski - drums,,,,,,,,,,,"1990: Galaxie 500 - Glastonbury Festival, Glastonbury, UK"
galaxie-500,galaxie-500,Galaxie 500,1990,Sat Jun 23 1990 00:00:00 GMT+0100 (British Summer Time),,,,,Bizarre Festival,Lorelei,,Germany,bizarre-festival-lorelei-germany,,,Dean Wareham - guitar/vocals|Naomi Yang - bass/vocals|Damon Krukowski - drums,,,,,,,,,,,"1990: Galaxie 500 - Bizarre Festival, Lorelei, Germany"
galaxie-500,galaxie-500,Galaxie 500,1990,Tue Jun 26 1990 00:00:00 GMT+0100 (British Summer Time),,,,,International 1,Manchester,,UK,international-1-manchester-uk,,,Dean Wareham - guitar/vocals|Naomi Yang - bass/vocals|Damon Krukowski - drums,Fourth of July|Spook|Decomposing Trees|Flowers|Melt Away|Summertime|Snowstorm|When Will You Come Home|Ceremony|Don't Let Our Youth Go to Waste|Victory Garden,recording,,,,,Download|https://www.mediafire.com/file/zi80z84bdq067a4/Galaxie_500_1990-06-26__International%252C_Manchester%252C_UK.zip/file|A Head Full of Wishes (Mediafire),,|fourthofjuly|spook|decomposingtrees|flowers|meltaway|summertime|snowstorm|whenwillyoucomehome|ceremony|dontletouryouthgotowaste|victorygarden|,,"1990: Galaxie 500 - International 1, Manchester, UK"
galaxie-500,galaxie-500,Galaxie 500,1990,Wed Jun 27 1990 00:00:00 GMT+0100 (British Summer Time),,,,,Subterania,London,,UK,subterania-london-uk,,,Dean Wareham - guitar/vocals|Naomi Yang - bass/vocals|Damon Krukowski - drums,Fourth of July|Spook|Flowers|Melt Away|Summertime|Snowstorm|When Will You Come Home|Ceremony|Don't Let Our Youth Go to Waste,,,,,,Stream video|https://www.youtube.com/watch?v=ozeRVpP4T0Q,,|fourthofjuly|spook|flowers|meltaway|summertime|snowstorm|whenwillyoucomehome|ceremony|dontletouryouthgotowaste|,Y,"1990: Galaxie 500 - Subterania, London, UK"
galaxie-500,galaxie-500,Galaxie 500,1990,Fri Jun 29 1990 00:00:00 GMT+0100 (British Summer Time),,,,,Roskilde Festival,Roskilde,,Denmark,roskilde-festival-roskilde-denmark,,,Dean Wareham - guitar/vocals|Naomi Yang - bass/vocals|Damon Krukowski - drums,Fourth of July|Decomposing Trees|Flowers|Melt Away|Summertime|Snowstorm|When Will You Come Home|Ceremony|Don't Let Our Youth Go to Waste,,,,,,Download|https://www.mediafire.com/file/emi5m1mgwjm/1990-06-29_Galaxie_500-Roskilde_Festival.zip/file|A Head Full of Wishes (Mediafire),,|fourthofjuly|decomposingtrees|flowers|meltaway|summertime|snowstorm|whenwillyoucomehome|ceremony|dontletouryouthgotowaste|,,"1990: Galaxie 500 - Roskilde Festival, Roskilde, Denmark"
